Id,SurfaceArea,NumRooms,Type,Address,Description,Rent,Bookmark,Link
5240014.0,100.0,3.0,flat,"1004 Lausanne, VD","Appartement 3,5 pièces libre le 14/02/2019 Reprise de bail",2160.0,,/en/d/flat-rent-lausanne/5240014?s=2&t=1&l=2023&ct=615&ci=544&pn=23
5243211.0,65.0,2.5,flat,"Av de Beaulieu 27, 1004 Lausanne, VD",Un joli 2.5 piece à louer au centre de Lausanne,2200.0,,/en/d/flat-rent-lausanne/5243211?s=2&t=1&l=2023&ct=615&ci=545&pn=23
5262793.0,73.0,2.5,flat,"Avenue des Alpes, 1006 Lausanne, VD",Appartement 2.5pièces 70m très calme proche gare Lausanne,2200.0,,/en/d/flat-rent-lausanne/5262793?s=2&t=1&l=2023&ct=615&ci=546&pn=23
5278962.0,74.0,3.0,flat,"1006 Lausanne, VD",Appartement meublé à sous-louer sous-gare Lausanne,2200.0,,/en/d/flat-rent-lausanne/5278962?s=2&t=1&l=2023&ct=615&ci=547&pn=23
5284556.0,76.0,3.5,flat,"Chemin de Renens 8, 1004 Lausanne, VD",3.5 pièces entièrement rénové avec cachet,2240.0,,/en/d/flat-rent-lausanne/5284556?s=2&t=1&l=2023&ct=615&ci=548&pn=23
4897855.0,150.0,6.0,flat,"1012 Lausanne, VD",Idéal grande famille : Joli 6 p. CONTRE Joli 4 p.,2244.0,,/en/d/flat-rent-lausanne/4897855?s=2&t=1&l=2023&ct=615&ci=549&pn=23
4916416.0,86.0,3.5,flat,"Avenue du Mont d'Or 67, 1007 Lausanne, VD","Lausanne, 3,5 pièces proche de la gare",2250.0,,/en/d/flat-rent-lausanne/4916416?s=2&t=1&l=2023&ct=615&ci=550&pn=23
4973930.0,87.0,,flat,"Avenue du Casino, 51, 1012 Lausanne, VD",Appartement à louer,2250.0,,/en/d/flat-rent-lausanne/4973930?s=2&t=1&l=2023&ct=615&ci=551&pn=23
5272493.0,76.0,3.5,duplex-maisonette,"1006 Lausanne, VD",Duplex avec Jardin à 800m de la gare - reprise de bail,2250.0,,/en/d/duplex-maisonette-rent-lausanne/5272493?s=2&t=1&l=2023&ct=615&ci=552&pn=23
5282981.0,88.0,3.5,flat,"Chemin de Maillefer 137, 1018 Lausanne, VDClose### CHF 2,270.—Favourite## «Cherche a louer appartement»1007 Lausanne, VD","Lumineux 3,5 pièces avec vue sur le lac et les alpes.Cherche a louer appartement",2270.0,## «Cherche a louer appartement»,/en/d/flat-rent-lausanne/5282981?s=2&t=1&l=2023&ct=615&ci=553&pn=24
5215600.0,,4.5,flat,"Route de Chavannes 56, 1007 Lausanne, VDClose### CHF 2,335.—Favourite## «Sous location appartement»1006 Lausanne, VD","Appartement 4.5 pièces, 2 salles d'eauSous location appartement",2335.0,## «Sous location appartement»,/en/d/flat-rent-lausanne/5215600?s=2&t=1&l=2023&ct=615&ci=555&pn=24
5281691.0,86.0,3.5,flat,"1004 Lausanne, VD","Magnifique 3,5 pièces au centre de Lausanne à louer!",2350.0,,/en/d/flat-rent-lausanne/5281691?s=2&t=1&l=2023&ct=615&ci=557&pn=24
5277147.0,80.0,3.5,flat,"1007 Lausanne, VD","Appartement 3,5 pièces à sous loyer",2360.0,,/en/d/flat-rent-lausanne/5277147?s=2&t=1&l=2023&ct=615&ci=558&pn=24
5280319.0,100.0,4.5,flat,"31, rue de la pontaise, 1018 Lausanne, VD","Appartement 4,5 pièces à louer",2363.0,,/en/d/flat-rent-lausanne/5280319?s=2&t=1&l=2023&ct=615&ci=559&pn=24
5233423.0,,3.5,flat,"Rue du Lac 9, 1007 Lausanne, VD","Bel appartement de 3,5 pces à Lausanne Ouchy",2400.0,,/en/d/flat-rent-lausanne/5233423?s=2&t=1&l=2023&ct=615&ci=560&pn=24
5285744.0,66.0,2.5,flat,"Avenue des Mosquines, 1005 Lausanne, VD","Avenue des Mosquines, 2.5 pieces meublé",2400.0,New,/en/d/flat-rent-lausanne/5285744?s=2&t=1&l=2023&ct=615&ci=561&pn=24
5277041.0,85.0,3.5,flat,"Route de la Feuillére17, 1010 Lausanne, VD","Appartement 3,5 piéces à Lausanne",2440.0,,/en/d/flat-rent-lausanne/5277041?s=2&t=1&l=2023&ct=615&ci=562&pn=24
5154611.0,74.0,2.0,stepped-apartment,"1006 Lausanne, VD","Lausanne Pully, Appartement 2,5 pce 74m2 + terrasse 41m2 vue",2450.0,,/en/d/stepped-apartment-rent-lausanne/5154611?s=2&t=1&l=2023&ct=615&ci=563&pn=24
5113656.0,107.0,4.5,flat,"1007 Lausanne, VD",Lausanne/Echandens -4.5p. résidence jardin piscine et tennis,2490.0,,/en/d/flat-rent-lausanne/5113656?s=2&t=1&l=2023&ct=615&ci=564&pn=24
5284465.0,80.0,3.0,flat,"Rue Neuve, 1004 Lausanne, VD",Sous-location meublé 3 pièces (min. 6 mois) Lausanne centre,2490.0,,/en/d/flat-rent-min. 6 mois) Lausanne centre»lausanne/5284465?s=2&t=1&l=2023&ct=615&ci=565&pn=24## «Sous-location meublé 3 pièces (min. 6 mois
5215706.0,,3.5,flat,"Victor-Ruffy 2, 1012 Lausanne, VDClose### CHF 2,500.—Favourite## «Appartement 5 pièces en duplex proche Prilly»Renens 50, 1004 Lausanne, VD",Bel appartment bien situé à LausanneAppartement 5 pièces en duplex proche Prilly,2500.0,## «Appartement 5 pièces en duplex proche Prilly»,/en/d/flat-rent-lausanne/5215706?s=2&t=1&l=2023&ct=615&ci=566&pn=24
5200631.0,86.0,3.5,flat,"Chemin de Renens 52, 1004 Lausanne, VD","3,5 pièces, 86 m2, Lausanne",2550.0,,/en/d/flat-rent-lausanne/5200631?s=2&t=1&l=2023&ct=615&ci=568&pn=24
5257682.0,85.0,3.0,flat,"Avenue du Léman, 1005 Lausanne, VD","3,5 pièces Lausanne 1005",2565.0,,/en/d/flat-rent-lausanne/5257682?s=2&t=1&l=2023&ct=615&ci=569&pn=24
5267468.0,,4.5,flat,"1005 Lausanne, VD",Appartement a echanger 4.5 pcs contre 3 ou 3.5 pcs,2580.0,,/en/d/flat-rent-lausanne/5267468?s=2&t=1&l=2023&ct=615&ci=570&pn=24
5200522.0,,3.5,flat,"Avenue Maria Belgia 3, 1006 Lausanne, VD","Montchoisi, 1006 - apartement 3.5 (6mois) charges & immeuble",2590.0,,"/en/d/flat-rent-6mois) charges & immeuble»lausanne/5200522?s=2&t=1&l=2023&ct=615&ci=571&pn=24## «Montchoisi, 1006 - apartement 3.5 (6mois"
5116209.0,100.0,4.5,flat,"1010 Lausanne, VD",Sous-location joli appartement 4.5 p du 01.07 au 31.12.19,2600.0,,/en/d/flat-rent-lausanne/5116209?s=2&t=1&l=2023&ct=615&ci=572&pn=24
5272490.0,110.0,5.0,flat,"1004 Lausanne, VD",URGENT - Sous-location 5 pièces meublé,2600.0,,/en/d/flat-rent-lausanne/5272490?s=2&t=1&l=2023&ct=615&ci=573&pn=24
